LINK_ID,F_NODE,T_NODE,ROAD_NAME,smooth,slow,start_lat,start_lon,start_name,end_lat,end_lon,end_name,avg_speeds_avgs,jam_value0,jam_value1,jam_value2,jam_value3,jam_value4,total_jam
1860234600,1865804300,1865804500,배울1로,25,15,36.41670527547651,127.394605383096,우림필유1단지,36.41581289178823,127.39710499123,푸르지오하임2단지,54.0,0.0,0.0,0.0,0.0,0.0,0.0
1860234700,1865804500,1865804300,배울1로,25,15,36.41581289178823,127.39710499123,푸르지오하임2단지,36.41670527547651,127.394605383096,우림필유1단지,50.4,0.0,0.0,0.0,0.0,0.0,0.0
1860235800,1865804500,1865804900,배울1로,25,15,36.41581289178823,127.39710499123,푸르지오하임2단지,36.41287932319851,127.40659449388106,청벽산공원네거리,54.0,0.0,0.0,0.0,0.0,0.0,0.0
1860235900,1865804900,1865804500,배울1로,25,15,36.41287932319851,127.40659449388106,청벽산공원네거리,36.41581289178823,127.39710499123,푸르지오하임2단지,50.4,0.0,0.0,0.0,0.0,0.0,0.0
1860237200,1865805000,1865805200,테크노10로,25,15,36.41670337785002,127.4067830442602,갑천로입구,36.416742081121036,127.40940433978079,니노시스,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860237300,1865805200,1865805000,테크노10로,25,15,36.416742081121036,127.40940433978079,니노시스,36.41670337785002,127.4067830442602,갑천로입구,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860237600,1860051100,1865805300,테크노2로,25,15,36.42156096281297,127.40827419955635,실리콘웍스대전캠퍼스,36.419658229979724,127.41051387738821,한국건설생활환경시험연구원,51.6,0.0,0.0,0.0,0.0,0.0,0.0
1860237700,1865805300,1860051100,테크노2로,25,15,36.419658229979724,127.41051387738821,한국건설생활환경시험연구원,36.42156096281297,127.40827419955635,실리콘웍스대전캠퍼스,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860238000,1865805900,1865805200,테크노10로,25,15,36.41679872662525,127.41164547449905,CU대전테크노점,36.416742081121036,127.40940433978079,니노시스,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860238100,1865805200,1865805900,테크노10로,25,15,36.416742081121036,127.40940433978079,니노시스,36.41679872662525,127.41164547449905,CU대전테크노점,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860238300,1865805300,1865805900,테크노2로,25,15,36.419658229979724,127.41051387738821,한국건설생활환경시험연구원,36.41679872662525,127.41164547449905,CU대전테크노점,51.6,0.0,0.0,0.0,0.0,0.0,0.0
1860238500,1865805900,1865805300,테크노2로,25,15,36.41679872662525,127.41164547449905,CU대전테크노점,36.419658229979724,127.41051387738821,한국건설생활환경시험연구원,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860238600,1865805600,1865805500,테크노2로,25,15,36.413433752863405,127.41144113291857,에스에너지,36.411355561880285,127.41132601102188,테크노2로종점,51.6,0.0,0.0,0.0,0.0,0.0,0.0
1860238700,1860052000,1865806400,갑천로,25,15,36.42376318249933,127.40841269965195,유엘디씨,36.41686616659872,127.41453555725336,탑립동951,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860238800,1865805800,1865805600,테크노2로,25,15,36.41465097727132,127.41151355782681,케미조아,36.413433752863405,127.41144113291857,에스에너지,51.6,0.0,0.0,0.0,0.0,0.0,0.0
1860238900,1865805500,1865805600,테크노2로,25,15,36.411355561880285,127.41132601102188,테크노2로종점,36.413433752863405,127.41144113291857,에스에너지,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860239000,1865806400,1860052000,갑천로,25,15,36.41686616659872,127.41453555725336,탑립동951,36.42376318249933,127.40841269965195,유엘디씨,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860239200,1865805600,1865805800,테크노2로,25,15,36.413433752863405,127.41144113291857,에스에너지,36.41465097727132,127.41151355782681,케미조아,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860240600,1865806400,1865805900,테크노10로,25,15,36.41686616659872,127.41453555725336,탑립동951,36.41679872662525,127.41164547449905,CU대전테크노점,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860240700,1865805900,1865806400,테크노10로,25,15,36.41679872662525,127.41164547449905,CU대전테크노점,36.41686616659872,127.41453555725336,탑립동951,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860241000,1865806200,1865806300,배울1로,25,15,36.41022039299239,127.41421148947384,탑립삼거리,36.41014951427477,127.41439236480707,속성변화점,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860241100,1865806300,1865806200,배울1로,25,15,36.41014951427477,127.41439236480707,속성변화점,36.41022039299239,127.41421148947384,탑립삼거리,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860241600,1865806300,1865806500,천변도시고속도로,25,15,36.41014951427477,127.41439236480707,속성변화점,36.40917361113604,127.41686386290718,한빛대교교차로,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860241700,1865806500,1865806300,천변도시고속도로,25,15,36.40917361113604,127.41686386290718,한빛대교교차로,36.41014951427477,127.41439236480707,속성변화점,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860242000,1865806500,1870056000,천변도시고속도로,25,15,36.40917361113604,127.41686386290718,한빛대교교차로,36.40852274180007,127.41851265117914,한빛대교,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860242100,1870056000,1865806500,천변도시고속도로,25,15,36.40852274180007,127.41851265117914,한빛대교,36.40917361113604,127.41686386290718,한빛대교교차로,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860325300,1860000301,1865836600,계백로,50,30,36.27063918107873,127.27337969970844,두계2교,36.27084840722724,127.27299717356172,두계2교,74.4,0.0,0.0,0.0,0.0,0.0,0.0
1860323100,1865836200,1865785200,계백로,50,30,36.271809629350116,127.27122165452131,두마1교,36.273440896240004,127.26847286126605,두마교차로서측,74.4,0.0,0.0,0.0,0.0,0.0,0.0
1860323400,1865835700,1865836000,백운로,50,30,36.29593795122607,127.26992365668815,중세교차로,36.29318391830268,127.27060675378924,중세교,98.2,0.0,0.0,0.0,0.0,0.0,0.0
1860323500,1865835800,1865836400,백운로,50,30,36.288493035577886,127.27023155464391,한당교,36.27457339118085,127.27135708855259,두마교차로,98.2,0.0,0.0,0.0,0.0,0.0,0.0
1860323600,1865835900,1865835800,백운로,50,30,36.28920330483745,127.27041715226154,한당교,36.288493035577886,127.27023155464391,한당교,98.2,0.0,0.0,0.0,0.0,0.0,0.0
1860323700,1865836000,1865835700,백운로,50,30,36.29318391830268,127.27060675378924,중세교,36.29593795122607,127.26992365668815,중세교차로,91.28,0.0,0.0,0.0,0.0,0.0,0.0
1860323800,1865836400,1865835800,백운로,50,30,36.27457339118085,127.27135708855259,두마교차로,36.288493035577886,127.27023155464391,한당교,91.28,0.0,0.0,0.0,0.0,0.0,0.0
1860323900,1865835800,1865835900,백운로,50,30,36.288493035577886,127.27023155464391,한당교,36.28920330483745,127.27041715226154,한당교,91.28,0.0,0.0,0.0,0.0,0.0,0.0
1860324000,1865836100,1865835900,백운로,50,30,36.29290556963088,127.27064541320357,중세교,36.28920330483745,127.27041715226154,한당교,98.2,0.0,0.0,0.0,0.0,0.0,0.0
1860324200,1865836000,1865836100,백운로,50,30,36.29318391830268,127.27060675378924,중세교,36.29290556963088,127.27064541320357,중세교,98.2,0.0,0.0,0.0,0.0,0.0,0.0
1860324300,1865835900,1865836100,백운로,50,30,36.28920330483745,127.27041715226154,한당교,36.29290556963088,127.27064541320357,중세교,91.28,0.0,0.0,0.0,0.0,0.0,0.0
1860324400,1865836100,1865836000,백운로,50,30,36.29290556963088,127.27064541320357,중세교,36.29318391830268,127.27060675378924,중세교,91.28,0.0,0.0,0.0,0.0,0.0,0.0
1860324500,1865836500,1865836300,백운로,50,30,36.271866736260655,127.27164281944785,두마1교,36.271589691221386,127.27129439657172,두마1교,98.2,0.0,0.0,0.0,0.0,0.0,0.0
1860324600,1865836300,1865836500,백운로,50,30,36.271589691221386,127.27129439657172,두마1교,36.271866736260655,127.27164281944785,두마1교,91.28,0.0,0.0,0.0,0.0,0.0,0.0
1860324700,1865836400,1865836500,백운로,50,30,36.27457339118085,127.27135708855259,두마교차로,36.271866736260655,127.27164281944785,두마1교,98.2,0.0,0.0,0.0,0.0,0.0,0.0
1860324800,1865836500,1865836400,백운로,50,30,36.271866736260655,127.27164281944785,두마1교,36.27457339118085,127.27135708855259,두마교차로,91.28,0.0,0.0,0.0,0.0,0.0,0.0
1860324900,1865836200,1865836600,계백로,50,30,36.271809629350116,127.27122165452131,두마1교,36.27084840722724,127.27299717356172,두계2교,62.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1860325000,1865836600,1865836200,계백로,50,30,36.27084840722724,127.27299717356172,두계2교,36.271809629350116,127.27122165452131,두마1교,74.4,0.0,0.0,0.0,0.0,0.0,0.0
1860325200,1865836600,1860000301,계백로,50,30,36.27084840722724,127.27299717356172,두계2교,36.27063918107873,127.27337969970844,두계2교,62.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1860326900,1865837500,1865837200,북유성대로,25,15,36.41783257343319,127.29924990581864,남세종IC,36.42141824855426,127.29772641790224,남세종IC,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860327000,1865837400,1865837200,당진영덕고속도로,80,40,36.421068306578995,127.2984426471974,남세종IC2교,36.42141824855426,127.29772641790224,남세종IC,36.0,10.0,10.0,10.0,10.0,10.0,50.0
1860327100,1865837500,1865837400,당진영덕고속도로,80,40,36.41783257343319,127.29924990581864,남세종IC,36.421068306578995,127.2984426471974,남세종IC2교,36.0,10.0,10.0,10.0,10.0,10.0,50.0
1860327200,1865837500,1865837600,북유성대로,25,15,36.41783257343319,127.29924990581864,남세종IC,36.41454357787738,127.29988458635044,동촌교,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860327300,1865837600,1865837500,북유성대로,25,15,36.41454357787738,127.29988458635044,동촌교,36.41783257343319,127.29924990581864,남세종IC,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860327400,1865837600,1865837700,북유성대로,25,15,36.41454357787738,127.29988458635044,동촌교,36.414080318824475,127.299998814683,동촌교,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860327600,1865838000,1860002400,현충원로,50,30,36.36046105247797,127.30081134049296,덕송초등학교앞,36.36042439987924,127.29918973024547,덕명동75-2,71.24,0.0,0.0,0.0,0.0,5.0,5.0
1860327700,1860002400,1865838000,현충원로,50,30,36.36042439987924,127.29918973024547,덕명동75-2,36.36046105247797,127.30081134049296,덕송초등학교앞,54.6,5.0,5.0,5.0,0.0,5.0,20.0
1860327800,1865837700,1865837800,북유성대로,25,15,36.414080318824475,127.299998814683,동촌교,36.411825130814506,127.30078458879694,안산교,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860327900,1865837800,1865837700,북유성대로,25,15,36.411825130814506,127.30078458879694,안산교,36.414080318824475,127.299998814683,동촌교,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860328000,1865837800,1865837900,북유성대로,25,15,36.411825130814506,127.30078458879694,안산교,36.41134869706575,127.30096011607478,안산교,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860328100,1865837900,1865837800,북유성대로,25,15,36.41134869706575,127.30096011607478,안산교,36.411825130814506,127.30078458879694,안산교,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860328400,1865837900,1865838200,북유성대로,25,15,36.41134869706575,127.30096011607478,안산교,36.40894760307278,127.30216949514956,외삼교차로,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860328500,1865838200,1865837900,북유성대로,25,15,36.40894760307278,127.30216949514956,외삼교차로,36.41134869706575,127.30096011607478,안산교,42.0,0.0,0.0,0.0,0.0,0.0,0.0
1860328600,1865786300,1865829000,북유성대로487번길,25,15,36.41001421103687,127.30067544799473,클릭손,36.4058048021906,127.30319913610955,외삼동454-1,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860328700,1865829000,1865786300,북유성대로487번길,25,15,36.4058048021906,127.30319913610955,외삼동454-1,36.41001421103687,127.30067544799473,클릭손,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1860329000,1860002500,1865838000,현충원로,50,30,36.360485181815854,127.3041276058906,한밭대입구삼거리,36.36046105247797,127.30081134049296,덕송초등학교앞,71.24,0.0,0.0,0.0,0.0,5.0,5.0
1860329100,1865838000,1860002500,현충원로,50,30,36.36046105247797,127.30081134049296,덕송초등학교앞,36.360485181815854,127.3041276058906,한밭대입구삼거리,54.6,5.0,5.0,5.0,0.0,5.0,20.0
1860329200,1865838200,1865838300,북유성대로,25,15,36.40894760307278,127.30216949514956,외삼교차로,36.405893456580365,127.30369633692192,외삼동456,43.2,0.0,0.0,0.0,0.0,0.0,0.0
1860329300,1865838200,1865838400,북유성대로,25,15,36.40894760307278,127.30216949514956,외삼교차로,36.40614243638764,127.30402486185328,안산1교,43.2,0.0,0.0,0.0,0.0,0.0,0.0
