F_NODE,jam_value0,jam_value1,jam_value2,jam_value3,jam_value4,total_jam,start_lat,start_lon,start_name
1840001300,5.0,10.0,10.0,10.0,10.0,40.0,36.30841136930354,127.38754741904422,산성3가도교
1840001300,5.0,10.0,10.0,10.0,10.0,40.0,36.30841136930354,127.38754741904422,산성3가도교
1840001400,10.0,15.0,10.0,15.0,10.0,50.0,36.30988568103,127.3880967623662,머티네거리
1840001400,10.0,15.0,10.0,15.0,10.0,50.0,36.30988568103,127.3880967623662,머티네거리
1840001400,10.0,15.0,10.0,15.0,10.0,50.0,36.30988568103,127.3880967623662,머티네거리
1840001500,25.0,25.0,20.0,20.0,20.0,85.0,36.31566552499661,127.38677344940099,유등교
1840001500,25.0,25.0,20.0,20.0,20.0,85.0,36.31566552499661,127.38677344940099,유등교
1840001500,25.0,25.0,20.0,20.0,20.0,85.0,36.31566552499661,127.38677344940099,유등교
1840001600,25.0,20.0,30.0,20.0,25.0,95.0,36.31665958758569,127.39066554364308,버드내네거리
1840001600,25.0,20.0,30.0,20.0,25.0,95.0,36.31665958758569,127.39066554364308,버드내네거리
1840001600,25.0,20.0,30.0,20.0,25.0,95.0,36.31665958758569,127.39066554364308,버드내네거리
1840001600,25.0,20.0,30.0,20.0,25.0,95.0,36.31665958758569,127.39066554364308,버드내네거리
1840001601,15.0,20.0,25.0,20.0,20.0,85.0,36.3168902128963,127.39154423066351,버드내네거리
1840001601,15.0,20.0,25.0,20.0,20.0,85.0,36.3168902128963,127.39154423066351,버드내네거리
1840001601,15.0,20.0,25.0,20.0,20.0,85.0,36.3168902128963,127.39154423066351,버드내네거리
1840001700,15.0,25.0,25.0,25.0,25.0,100.0,36.31723630681803,127.42607466792091,보문공원오거리
1840001700,15.0,25.0,25.0,25.0,25.0,100.0,36.31723630681803,127.42607466792091,보문공원오거리
1840001700,15.0,25.0,25.0,25.0,25.0,100.0,36.31723630681803,127.42607466792091,보문공원오거리
1840001700,15.0,25.0,25.0,25.0,25.0,100.0,36.31723630681803,127.42607466792091,보문공원오거리
1840001701,20.0,20.0,20.0,20.0,20.0,80.0,36.318286806889056,127.4288211376836,대전은혜그리스도의교회
1840001701,20.0,20.0,20.0,20.0,20.0,80.0,36.318286806889056,127.4288211376836,대전은혜그리스도의교회
1840001800,20.0,25.0,30.0,25.0,25.0,105.0,36.31755521303347,127.39405804345543,유천예식장네거리
1840001800,20.0,25.0,30.0,25.0,25.0,105.0,36.31755521303347,127.39405804345543,유천예식장네거리
1840001800,20.0,25.0,30.0,25.0,25.0,105.0,36.31755521303347,127.39405804345543,유천예식장네거리
1840001800,20.0,25.0,30.0,25.0,25.0,105.0,36.31755521303347,127.39405804345543,유천예식장네거리
1840001900,10.0,15.0,10.0,10.0,10.0,45.0,36.318229338560364,127.41760488722586,충대병원네거리
1840001900,10.0,15.0,10.0,10.0,10.0,45.0,36.318229338560364,127.41760488722586,충대병원네거리
1840001900,10.0,15.0,10.0,10.0,10.0,45.0,36.318229338560364,127.41760488722586,충대병원네거리
1840002000,20.0,25.0,25.0,25.0,25.0,100.0,36.31827761972277,127.41989069993114,테미삼거리
1840002000,20.0,25.0,25.0,25.0,25.0,100.0,36.31827761972277,127.41989069993114,테미삼거리
1840002000,20.0,25.0,25.0,25.0,25.0,100.0,36.31827761972277,127.41989069993114,테미삼거리
1840002100,15.0,25.0,25.0,25.0,20.0,95.0,36.318435838166906,127.3974461992291,유천네거리
1840002100,15.0,25.0,25.0,25.0,20.0,95.0,36.318435838166906,127.3974461992291,유천네거리
1840002100,15.0,25.0,25.0,25.0,20.0,95.0,36.318435838166906,127.3974461992291,유천네거리
1840002200,20.0,15.0,20.0,25.0,25.0,85.0,36.31922486909183,127.43136891901436,충무네거리
1840002200,20.0,15.0,20.0,25.0,25.0,85.0,36.31922486909183,127.43136891901436,충무네거리
1840002200,20.0,15.0,20.0,25.0,25.0,85.0,36.31922486909183,127.43136891901436,충무네거리
1840002300,25.0,20.0,25.0,25.0,25.0,95.0,36.31993243193367,127.43310813717196,문창초교사거리
1840002300,25.0,20.0,25.0,25.0,25.0,95.0,36.31993243193367,127.43310813717196,문창초교사거리
1840002300,25.0,20.0,25.0,25.0,25.0,95.0,36.31993243193367,127.43310813717196,문창초교사거리
1840002300,25.0,20.0,25.0,25.0,25.0,95.0,36.31993243193367,127.43310813717196,문창초교사거리
1840002400,20.0,15.0,10.0,20.0,20.0,65.0,36.32050346292842,127.40558366860307,서대전역네거리
1840002400,20.0,15.0,10.0,20.0,20.0,65.0,36.32050346292842,127.40558366860307,서대전역네거리
1840002400,20.0,15.0,10.0,20.0,20.0,65.0,36.32050346292842,127.40558366860307,서대전역네거리
1840002401,10.0,10.0,15.0,15.0,10.0,50.0,36.32038996288264,127.40518832452496,서대전육교
1840002401,10.0,10.0,15.0,15.0,10.0,50.0,36.32038996288264,127.40518832452496,서대전육교
1840002402,15.0,15.0,20.0,20.0,15.0,70.0,36.319680056241324,127.40251785600069,서대전육교
1840002402,15.0,15.0,20.0,20.0,15.0,70.0,36.319680056241324,127.40251785600069,서대전육교
1840002402,15.0,15.0,20.0,20.0,15.0,70.0,36.319680056241324,127.40251785600069,서대전육교
1840002403,5.0,5.0,10.0,5.0,5.0,25.0,36.31946018172071,127.40162391788746,서대전육교
1840002404,20.0,15.0,15.0,15.0,20.0,65.0,36.32082802562703,127.40681163705996,애슐리홈플러스문화점
1840002404,20.0,15.0,15.0,15.0,20.0,65.0,36.32082802562703,127.40681163705996,애슐리홈플러스문화점
1840002500,10.0,15.0,10.0,10.0,15.0,50.0,36.32071571242138,127.4146636371146,대전일보네거리
1840002500,10.0,15.0,10.0,10.0,15.0,50.0,36.32071571242138,127.4146636371146,대전일보네거리
1840002600,20.0,15.0,20.0,20.0,20.0,75.0,36.32100896294489,127.43581432470816,보문교
1840002600,20.0,15.0,20.0,20.0,20.0,75.0,36.32100896294489,127.43581432470816,보문교
1840002800,25.0,30.0,30.0,30.0,30.0,120.0,36.32248324413664,127.41240351218984,서대전네거리
1840002800,25.0,30.0,30.0,30.0,30.0,120.0,36.32248324413664,127.41240351218984,서대전네거리
1840002800,25.0,30.0,30.0,30.0,30.0,120.0,36.32248324413664,127.41240351218984,서대전네거리
1840002801,15.0,15.0,15.0,15.0,15.0,60.0,36.321477651116304,127.4091369812892,엔제리너스서대전
1840002801,15.0,15.0,15.0,15.0,15.0,60.0,36.321477651116304,127.4091369812892,엔제리너스서대전
1840002900,25.0,25.0,25.0,25.0,20.0,95.0,36.32432252575304,127.4102036376972,서대전초교삼거리
1840002900,25.0,25.0,25.0,25.0,20.0,95.0,36.32432252575304,127.4102036376972,서대전초교삼거리
1840002900,25.0,25.0,25.0,25.0,20.0,95.0,36.32432252575304,127.4102036376972,서대전초교삼거리
1840003000,15.0,15.0,15.0,15.0,20.0,65.0,36.32718196317445,127.40676279380756,삼일교회
1840003000,15.0,15.0,15.0,15.0,20.0,65.0,36.32718196317445,127.40676279380756,삼일교회
1840003000,15.0,15.0,15.0,15.0,20.0,65.0,36.32718196317445,127.40676279380756,삼일교회
1840003100,25.0,30.0,30.0,30.0,25.0,115.0,36.32861102567753,127.40500744989538,오룡역네거리
1840003100,25.0,30.0,30.0,30.0,25.0,115.0,36.32861102567753,127.40500744989538,오룡역네거리
1840003100,25.0,30.0,30.0,30.0,25.0,115.0,36.32861102567753,127.40500744989538,오룡역네거리
1840003100,25.0,30.0,30.0,30.0,25.0,115.0,36.32861102567753,127.40500744989538,오룡역네거리
1840003101,10.0,15.0,20.0,20.0,20.0,75.0,36.33001886876664,127.40329098054279,대전충신교회
1840003101,10.0,15.0,20.0,20.0,20.0,75.0,36.33001886876664,127.40329098054279,대전충신교회
1840003200,15.0,15.0,20.0,25.0,20.0,80.0,36.33172202498662,127.40121691834915,계룡육교앞네거리
1840003200,15.0,15.0,20.0,25.0,20.0,80.0,36.33172202498662,127.40121691834915,계룡육교앞네거리
1840003200,15.0,15.0,20.0,25.0,20.0,80.0,36.33172202498662,127.40121691834915,계룡육교앞네거리
1840003200,15.0,15.0,20.0,25.0,20.0,80.0,36.33172202498662,127.40121691834915,계룡육교앞네거리
1840003300,20.0,25.0,30.0,30.0,30.0,115.0,36.33384349409375,127.39860326173091,계룡육교
1840003300,20.0,25.0,30.0,30.0,30.0,115.0,36.33384349409375,127.39860326173091,계룡육교
1840003300,20.0,25.0,30.0,30.0,30.0,115.0,36.33384349409375,127.39860326173091,계룡육교
1840003500,0.0,0.0,0.0,0.0,0.0,0.0,36.240887994314,127.4049617936614,어남2교
1840003600,0.0,0.0,0.0,0.0,0.0,0.0,36.2459356505684,127.40585066843235,어남1교
1840003600,0.0,0.0,0.0,0.0,0.0,0.0,36.2459356505684,127.40585066843235,어남1교
1840003700,0.0,5.0,5.0,0.0,0.0,10.0,36.246163775176356,127.42911410664473,속성변화점
1840003700,0.0,5.0,5.0,0.0,0.0,10.0,36.246163775176356,127.42911410664473,속성변화점
1840003800,0.0,0.0,0.0,0.0,0.0,0.0,36.247287431192795,127.43098335646609,속성변화점
1840003900,0.0,0.0,0.0,0.0,0.0,0.0,36.25042602500957,127.4067738870365,정생2교
1840003900,0.0,0.0,0.0,0.0,0.0,0.0,36.25042602500957,127.4067738870365,정생2교
1840004000,0.0,0.0,0.0,0.0,0.0,0.0,36.25057740027345,127.40688019990385,정생2교
1840004000,0.0,0.0,0.0,0.0,0.0,0.0,36.25057740027345,127.40688019990385,정생2교
1840004100,0.0,0.0,0.0,0.0,0.0,0.0,36.26908465063365,127.39122979332329,수련교
1840004200,0.0,5.0,5.0,0.0,0.0,10.0,36.27130664995181,127.4008517305757,공동화물
1840004200,0.0,5.0,5.0,0.0,0.0,10.0,36.27130664995181,127.4008517305757,공동화물
1840004300,0.0,0.0,0.0,0.0,0.0,0.0,36.27298780690616,127.37677941840693,샛고개굴길터널
1840004500,0.0,0.0,0.0,0.0,0.0,0.0,36.27693168168441,127.39747226203077,침산교
1840004500,0.0,0.0,0.0,0.0,0.0,0.0,36.27693168168441,127.39747226203077,침산교
1840004600,0.0,0.0,0.0,0.0,0.0,0.0,36.27760183805223,127.39838369906485,침산교
1840004600,0.0,0.0,0.0,0.0,0.0,0.0,36.27760183805223,127.39838369906485,침산교
1840004600,0.0,0.0,0.0,0.0,0.0,0.0,36.27760183805223,127.39838369906485,침산교
1840004700,0.0,0.0,0.0,0.0,0.0,0.0,36.28488002480028,127.38277004368851,속성변화점
1840004700,0.0,0.0,0.0,0.0,0.0,0.0,36.28488002480028,127.38277004368851,속성변화점
1840004800,0.0,0.0,0.0,0.0,0.0,0.0,36.28534036870555,127.38378201173308,안영동제1노외공영주차장
1840005000,0.0,0.0,0.0,0.0,0.0,0.0,36.29032336901053,127.39599391886502,사정동280-1
1840005000,0.0,0.0,0.0,0.0,0.0,0.0,36.29032336901053,127.39599391886502,사정동280-1
1840005000,0.0,0.0,0.0,0.0,0.0,0.0,36.29032336901053,127.39599391886502,사정동280-1
1840005200,5.0,5.0,0.0,0.0,5.0,10.0,36.2904114319644,127.38825616747907,동물원삼거리
1840005200,5.0,5.0,0.0,0.0,5.0,10.0,36.2904114319644,127.38825616747907,동물원삼거리
1840005200,5.0,5.0,0.0,0.0,5.0,10.0,36.2904114319644,127.38825616747907,동물원삼거리
1840005300,0.0,0.0,0.0,0.0,0.0,0.0,36.291272932132685,127.39718410612222,속성변화점
1840005300,0.0,0.0,0.0,0.0,0.0,0.0,36.291272932132685,127.39718410612222,속성변화점
1840005600,0.0,0.0,0.0,0.0,0.0,0.0,36.29368565013579,127.39950901232412,사정동130
1840005600,0.0,0.0,0.0,0.0,0.0,0.0,36.29368565013579,127.39950901232412,사정동130
1840005800,5.0,5.0,5.0,5.0,5.0,20.0,36.29585177545558,127.38306198053611,제주우유대전점
1840005800,5.0,5.0,5.0,5.0,5.0,20.0,36.29585177545558,127.38306198053611,제주우유대전점
1840005900,5.0,10.0,10.0,10.0,10.0,40.0,36.295888213011644,127.38441960661436,서대전농협사정동지점
1840005900,5.0,10.0,10.0,10.0,10.0,40.0,36.295888213011644,127.38441960661436,서대전농협사정동지점
1840005900,5.0,10.0,10.0,10.0,10.0,40.0,36.295888213011644,127.38441960661436,서대전농협사정동지점
1840005900,5.0,10.0,10.0,10.0,10.0,40.0,36.295888213011644,127.38441960661436,서대전농협사정동지점
1840006500,5.0,5.0,10.0,10.0,10.0,35.0,36.30402180623813,127.45008582431494,가오중앙교회
1840006700,5.0,5.0,5.0,5.0,5.0,20.0,36.304450119315156,127.38235985519428,버드내다리
1840006700,5.0,5.0,5.0,5.0,5.0,20.0,36.304450119315156,127.38235985519428,버드내다리
1840006800,5.0,5.0,5.0,5.0,5.0,20.0,36.30527043193874,127.39482176194755,보성네거리
1840006800,5.0,5.0,5.0,5.0,5.0,20.0,36.30527043193874,127.39482176194755,보성네거리
1840006800,5.0,5.0,5.0,5.0,5.0,20.0,36.30527043193874,127.39482176194755,보성네거리
1840006900,5.0,5.0,5.0,0.0,5.0,15.0,36.30555624411064,127.3893616051373,광성계란도매상
1840007000,0.0,0.0,0.0,0.0,0.0,0.0,36.30585827486728,127.40161116855505,사랑제일교회
1840007000,0.0,0.0,0.0,0.0,0.0,0.0,36.30585827486728,127.40161116855505,사랑제일교회
1840007100,15.0,25.0,15.0,20.0,25.0,85.0,36.30669924370515,127.4476037933274,할렐루야기도원
1840007100,15.0,25.0,15.0,20.0,25.0,85.0,36.30669924370515,127.4476037933274,할렐루야기도원
1840007100,15.0,25.0,15.0,20.0,25.0,85.0,36.30669924370515,127.4476037933274,할렐루야기도원
1840007200,10.0,15.0,20.0,15.0,15.0,65.0,36.30705411869504,127.39415685623264,당대가도교
1840007200,10.0,15.0,20.0,15.0,15.0,65.0,36.30705411869504,127.39415685623264,당대가도교
1840007200,10.0,15.0,20.0,15.0,15.0,65.0,36.30705411869504,127.39415685623264,당대가도교
1840007300,10.0,10.0,5.0,10.0,15.0,40.0,36.307251087964026,127.4482986374382,석교동102-1
1840007300,10.0,10.0,5.0,10.0,15.0,40.0,36.307251087964026,127.4482986374382,석교동102-1
1840007400,5.0,5.0,5.0,5.0,10.0,25.0,36.30735046254371,127.44849788717873,석교
1840007500,15.0,15.0,20.0,15.0,30.0,80.0,36.307406525668476,127.3940283247834,당대가도교
1840007500,15.0,15.0,20.0,15.0,30.0,80.0,36.307406525668476,127.3940283247834,당대가도교
1840007500,15.0,15.0,20.0,15.0,30.0,80.0,36.307406525668476,127.3940283247834,당대가도교
1840007700,5.0,5.0,5.0,5.0,5.0,20.0,36.308444431205466,127.40815782474763,한밭도서관네거리
1840007700,5.0,5.0,5.0,5.0,5.0,20.0,36.308444431205466,127.40815782474763,한밭도서관네거리
1840007700,5.0,5.0,5.0,5.0,5.0,20.0,36.308444431205466,127.40815782474763,한밭도서관네거리
1840007700,5.0,5.0,5.0,5.0,5.0,20.0,36.308444431205466,127.40815782474763,한밭도서관네거리
1840008000,0.0,0.0,5.0,10.0,5.0,20.0,36.30883090093022,127.39664929307429,대전초대교회
1840008000,0.0,0.0,5.0,10.0,5.0,20.0,36.30883090093022,127.39664929307429,대전초대교회
1840008100,15.0,15.0,25.0,15.0,30.0,85.0,36.30906271295829,127.39336313703312,당대가도교
1840008100,15.0,15.0,25.0,15.0,30.0,85.0,36.30906271295829,127.39336313703312,당대가도교
1840008100,15.0,15.0,25.0,15.0,30.0,85.0,36.30906271295829,127.39336313703312,당대가도교
1840008300,10.0,10.0,10.0,15.0,10.0,45.0,36.309211931691436,127.44276551213272,돌다리네거리
1840008300,10.0,10.0,10.0,15.0,10.0,45.0,36.309211931691436,127.44276551213272,돌다리네거리
1840008400,10.0,10.0,10.0,10.0,10.0,40.0,36.30944599412987,127.40781369933657,하늘꿈교회
1840008400,10.0,10.0,10.0,10.0,10.0,40.0,36.30944599412987,127.40781369933657,하늘꿈교회
1840008500,0.0,0.0,0.0,0.0,0.0,0.0,36.30948105650192,127.41047107526606,과려육교
1840008600,15.0,15.0,10.0,15.0,15.0,55.0,36.309526557146455,127.40811310544996,하늘꿈교회
1840008600,15.0,15.0,10.0,15.0,15.0,55.0,36.309526557146455,127.40811310544996,하늘꿈교회
1840008600,15.0,15.0,10.0,15.0,15.0,55.0,36.309526557146455,127.40811310544996,하늘꿈교회
1840008600,15.0,15.0,10.0,15.0,15.0,55.0,36.309526557146455,127.40811310544996,하늘꿈교회
1840008800,5.0,10.0,10.0,10.0,10.0,40.0,36.310205900250274,127.38682969931978,도마교
1840008900,0.0,0.0,5.0,10.0,5.0,20.0,36.310352212807175,127.39920260557464,우주카센터
1840008900,0.0,0.0,5.0,10.0,5.0,20.0,36.310352212807175,127.39920260557464,우주카센터
1840009000,5.0,5.0,5.0,5.0,5.0,20.0,36.310625306974046,127.40995301248348,문화침례교회
1840009000,5.0,5.0,5.0,5.0,5.0,20.0,36.310625306974046,127.40995301248348,문화침례교회
1840009100,10.0,10.0,10.0,10.0,10.0,40.0,36.3109305881545,127.401315356178,세선성결교회
1840009100,10.0,10.0,10.0,10.0,10.0,40.0,36.3109305881545,127.401315356178,세선성결교회
1840009200,20.0,20.0,25.0,20.0,30.0,95.0,36.31103596262928,127.3926516999704,대전충남우유농협우성지점
1840009200,20.0,20.0,25.0,20.0,30.0,95.0,36.31103596262928,127.3926516999704,대전충남우유농협우성지점
1840009200,20.0,20.0,25.0,20.0,30.0,95.0,36.31103596262928,127.3926516999704,대전충남우유농협우성지점
1840009200,20.0,20.0,25.0,20.0,30.0,95.0,36.31103596262928,127.3926516999704,대전충남우유농협우성지점
1840009300,10.0,5.0,5.0,15.0,15.0,40.0,36.31128436889279,127.40098451212721,세선성결교회
1840009300,10.0,5.0,5.0,15.0,15.0,40.0,36.31128436889279,127.40098451212721,세선성결교회
1840009300,10.0,5.0,5.0,15.0,15.0,40.0,36.31128436889279,127.40098451212721,세선성결교회
1840009500,15.0,15.0,15.0,15.0,15.0,60.0,36.31191571294408,127.39608201236591,대전백석교회
1840009500,15.0,15.0,15.0,15.0,15.0,60.0,36.31191571294408,127.39608201236591,대전백석교회
1840009500,15.0,15.0,15.0,15.0,15.0,60.0,36.31191571294408,127.39608201236591,대전백석교회
1840009600,10.0,10.0,10.0,10.0,10.0,40.0,36.31281355583121,127.39943919991812,문화초교네거리
1840009600,10.0,10.0,10.0,10.0,10.0,40.0,36.31281355583121,127.39943919991812,문화초교네거리
1840009600,10.0,10.0,10.0,10.0,10.0,40.0,36.31281355583121,127.39943919991812,문화초교네거리
1840009700,15.0,10.0,15.0,10.0,20.0,55.0,36.313142618671506,127.43484704359194,부사네거리
1840009700,15.0,10.0,15.0,10.0,20.0,55.0,36.313142618671506,127.43484704359194,부사네거리
1840009700,15.0,10.0,15.0,10.0,20.0,55.0,36.313142618671506,127.43484704359194,부사네거리
1840009700,15.0,10.0,15.0,10.0,20.0,55.0,36.313142618671506,127.43484704359194,부사네거리
1840009800,0.0,0.0,0.0,0.0,0.0,0.0,36.3133162758744,127.42195741874546,속성변화점
1840009900,0.0,0.0,5.0,5.0,0.0,10.0,36.31331930595813,127.40091854304579,반석감리교회
1840009900,0.0,0.0,5.0,5.0,0.0,10.0,36.31331930595813,127.40091854304579,반석감리교회
1840010000,10.0,10.0,15.0,10.0,10.0,45.0,36.31370190071638,127.42877316915505,순복음중부교회
1840010000,10.0,10.0,15.0,10.0,10.0,45.0,36.31370190071638,127.42877316915505,순복음중부교회
1840010000,10.0,10.0,15.0,10.0,10.0,45.0,36.31370190071638,127.42877316915505,순복음중부교회
1840010100,10.0,10.0,10.0,10.0,10.0,40.0,36.31379840063047,127.43660182404776,신선암
1840010100,10.0,10.0,10.0,10.0,10.0,40.0,36.31379840063047,127.43660182404776,신선암
1840010200,5.0,10.0,15.0,10.0,5.0,40.0,36.314073900186,127.40332823089042,문화육교삼거리
1840010200,5.0,10.0,15.0,10.0,5.0,40.0,36.314073900186,127.40332823089042,문화육교삼거리
1840010200,5.0,10.0,15.0,10.0,5.0,40.0,36.314073900186,127.40332823089042,문화육교삼거리
1840010300,0.0,5.0,5.0,5.0,0.0,15.0,36.31420399418183,127.40374691847865,신한밭복지센터
1840010400,5.0,5.0,5.0,10.0,5.0,25.0,36.31427290084517,127.38766204371679,속성변화점
1840010500,10.0,10.0,10.0,10.0,10.0,40.0,36.31468974400462,127.43899598127541,문창교
1840010500,10.0,10.0,10.0,10.0,10.0,40.0,36.31468974400462,127.43899598127541,문창교
1840010500,10.0,10.0,10.0,10.0,10.0,40.0,36.31468974400462,127.43899598127541,문창교
1840010600,10.0,10.0,5.0,5.0,5.0,25.0,36.3154956221589,127.40780785651664,문화동284-21
1840010600,10.0,10.0,5.0,5.0,5.0,25.0,36.3154956221589,127.40780785651664,문화동284-21
1840010600,10.0,10.0,5.0,5.0,5.0,25.0,36.3154956221589,127.40780785651664,문화동284-21
1840010700,5.0,5.0,5.0,10.0,15.0,35.0,36.31545683852527,127.43352394941843,문창네거리
1840010700,5.0,5.0,5.0,10.0,15.0,35.0,36.31545683852527,127.43352394941843,문창네거리
1840010700,5.0,5.0,5.0,10.0,15.0,35.0,36.31545683852527,127.43352394941843,문창네거리
1840010700,5.0,5.0,5.0,10.0,15.0,35.0,36.31545683852527,127.43352394941843,문창네거리
1840010800,5.0,10.0,5.0,5.0,5.0,25.0,36.316458275788506,127.4104405746482,허브앤슬림허브다이어트
1840010800,5.0,10.0,5.0,5.0,5.0,25.0,36.316458275788506,127.4104405746482,허브앤슬림허브다이어트
1840010800,5.0,10.0,5.0,5.0,5.0,25.0,36.316458275788506,127.4104405746482,허브앤슬림허브다이어트
1840010900,0.0,0.0,0.0,0.0,0.0,0.0,36.3173354621599,127.40701916840248,대전장로교회
1840011000,10.0,10.0,10.0,5.0,5.0,30.0,36.31799483836943,127.41560063720448,충대병원앞삼거리
1840011000,10.0,10.0,10.0,5.0,5.0,30.0,36.31799483836943,127.41560063720448,충대병원앞삼거리
1840011000,10.0,10.0,10.0,5.0,5.0,30.0,36.31799483836943,127.41560063720448,충대병원앞삼거리
1840011100,10.0,10.0,10.0,10.0,5.0,35.0,36.31967649386338,127.42455854345535,대흥성결교회
1840011100,10.0,10.0,10.0,10.0,5.0,35.0,36.31967649386338,127.42455854345535,대흥성결교회
1840011200,10.0,10.0,10.0,10.0,10.0,40.0,36.3207777128072,127.42740591835106,대전원예농협대흥동지점
1840011200,10.0,10.0,10.0,10.0,10.0,40.0,36.3207777128072,127.42740591835106,대전원예농협대흥동지점
1840011200,10.0,10.0,10.0,10.0,10.0,40.0,36.3207777128072,127.42740591835106,대전원예농협대흥동지점
1840011300,25.0,15.0,25.0,25.0,25.0,90.0,36.32099730641193,127.39302426225728,삼부아파트네거리
1840011300,25.0,15.0,25.0,25.0,25.0,90.0,36.32099730641193,127.39302426225728,삼부아파트네거리
1840011300,25.0,15.0,25.0,25.0,25.0,90.0,36.32099730641193,127.39302426225728,삼부아파트네거리
1840011300,25.0,15.0,25.0,25.0,25.0,90.0,36.32099730641193,127.39302426225728,삼부아파트네거리
1840011400,10.0,10.0,10.0,10.0,10.0,40.0,36.321706837214975,127.42991354335476,세븐일레븐대전대흥중앙점
1840011400,10.0,10.0,10.0,10.0,10.0,40.0,36.321706837214975,127.42991354335476,세븐일레븐대전대흥중앙점
1840011500,5.0,5.0,5.0,5.0,5.0,20.0,36.32199296321836,127.41651169989643,속성변화점
1840011600,5.0,10.0,15.0,15.0,15.0,55.0,36.32199549419043,127.4213855426764,삼성고시텔
1840011600,5.0,10.0,15.0,15.0,15.0,55.0,36.32199549419043,127.4213855426764,삼성고시텔
1840011600,5.0,10.0,15.0,15.0,15.0,55.0,36.32199549419043,127.4213855426764,삼성고시텔
1840011700,15.0,10.0,15.0,15.0,15.0,55.0,36.322124369036494,127.3961346686006,서대전농협북부지점
1840011700,15.0,10.0,15.0,15.0,15.0,55.0,36.322124369036494,127.3961346686006,서대전농협북부지점
1840011700,15.0,10.0,15.0,15.0,15.0,55.0,36.322124369036494,127.3961346686006,서대전농협북부지점
1840011700,15.0,10.0,15.0,15.0,15.0,55.0,36.322124369036494,127.3961346686006,서대전농협북부지점
1840011800,10.0,10.0,10.0,10.0,10.0,40.0,36.32238690076555,127.4316696997092,대영포크
1840011800,10.0,10.0,10.0,10.0,10.0,40.0,36.32238690076555,127.4316696997092,대영포크
1840011800,10.0,10.0,10.0,10.0,10.0,40.0,36.32238690076555,127.4316696997092,대영포크
1840011800,10.0,10.0,10.0,10.0,10.0,40.0,36.32238690076555,127.4316696997092,대영포크
1840011900,20.0,20.0,30.0,30.0,20.0,100.0,36.322611431661116,127.42302338781765,대고오거리
1840011900,20.0,20.0,30.0,30.0,20.0,100.0,36.322611431661116,127.42302338781765,대고오거리
1840011900,20.0,20.0,30.0,30.0,20.0,100.0,36.322611431661116,127.42302338781765,대고오거리
1840011900,20.0,20.0,30.0,30.0,20.0,100.0,36.322611431661116,127.42302338781765,대고오거리
1840011900,20.0,20.0,30.0,30.0,20.0,100.0,36.322611431661116,127.42302338781765,대고오거리
1840012000,5.0,5.0,5.0,5.0,5.0,20.0,36.32265299436124,127.38802816814379,태평교
1840012100,10.0,10.0,10.0,10.0,10.0,40.0,36.32278505593768,127.39847707436779,태평해법영어교실
1840012100,10.0,10.0,10.0,10.0,10.0,40.0,36.32278505593768,127.39847707436779,태평해법영어교실
1840012200,10.0,10.0,10.0,15.0,15.0,50.0,36.32296702504279,127.41665645048,예술가의집네거리
1840012200,10.0,10.0,10.0,15.0,15.0,50.0,36.32296702504279,127.41665645048,예술가의집네거리
1840012300,5.0,5.0,5.0,5.0,5.0,20.0,36.32329293103161,127.43398841836927,인창교
1840012300,5.0,5.0,5.0,5.0,5.0,20.0,36.32329293103161,127.43398841836927,인창교
1840012400,15.0,15.0,15.0,20.0,20.0,70.0,36.32343183784924,127.40109260572987,큰영광교회
1840012400,15.0,15.0,15.0,20.0,20.0,70.0,36.32343183784924,127.40109260572987,큰영광교회
1840012400,15.0,15.0,15.0,20.0,20.0,70.0,36.32343183784924,127.40109260572987,큰영광교회
1840012500,10.0,15.0,15.0,15.0,15.0,60.0,36.323518807055294,127.42577741864635,대전YWCA
1840012500,10.0,15.0,15.0,15.0,15.0,60.0,36.323518807055294,127.42577741864635,대전YWCA
1840012500,10.0,15.0,15.0,15.0,15.0,60.0,36.323518807055294,127.42577741864635,대전YWCA
1840012900,20.0,25.0,30.0,30.0,30.0,115.0,36.32399502578322,127.42019332394058,성모오거리
1840012900,20.0,25.0,30.0,30.0,30.0,115.0,36.32399502578322,127.42019332394058,성모오거리
1840012900,20.0,25.0,30.0,30.0,30.0,115.0,36.32399502578322,127.42019332394058,성모오거리
1840012900,20.0,25.0,30.0,30.0,30.0,115.0,36.32399502578322,127.42019332394058,성모오거리
1840012900,20.0,25.0,30.0,30.0,30.0,115.0,36.32399502578322,127.42019332394058,성모오거리
1840013000,15.0,15.0,20.0,20.0,20.0,75.0,36.32415168175723,127.39542191880535,하평우편취급국
1840013000,15.0,15.0,20.0,20.0,20.0,75.0,36.32415168175723,127.39542191880535,하평우편취급국
1840013000,15.0,15.0,20.0,20.0,20.0,75.0,36.32415168175723,127.39542191880535,하평우편취급국
1840013100,15.0,20.0,20.0,20.0,20.0,80.0,36.324361775975255,127.42835482423105,대흥동네거리
1840013100,15.0,20.0,20.0,20.0,20.0,80.0,36.324361775975255,127.42835482423105,대흥동네거리
1840013100,15.0,20.0,20.0,20.0,20.0,80.0,36.324361775975255,127.42835482423105,대흥동네거리
1840013200,10.0,10.0,10.0,10.0,10.0,40.0,36.324760774950796,127.39766613656916,태평동542
1840013200,10.0,10.0,10.0,10.0,10.0,40.0,36.324760774950796,127.39766613656916,태평동542
