LINK_ID,F_NODE,T_NODE,ROAD_NAME,smooth,slow,start_lat,start_lon,start_name,end_lat,end_lon,end_name
1830472000,1830173400,1830173500,대전로900번길,25,15,36.339856768028376,127.429945740727,대동천1교,36.34017339682961,127.42964576442743,대동천1교
1830472100,1830173500,1830173300,대전로906번길,25,15,36.34017339682961,127.42964576442743,대동천1교,36.34105702215256,127.42872508012493,성남동226-4
1830472200,1830173300,1830173500,대전로906번길,25,15,36.34105702215256,127.42872508012493,성남동226-4,36.34017339682961,127.42964576442743,대동천1교
1830472300,1830173800,1830173700,성남로,25,15,36.34164668108343,127.42939788944356,성남동223-51,36.3424148116753,127.43018319585535,성남동192-2
1840006400,1840002800,1840002900,계룡로,50,30,36.32248324413664,127.41240351218984,서대전네거리,36.32432252575304,127.4102036376972,서대전초교삼거리
1840006500,1840003000,1840002900,계룡로,50,30,36.32718196317445,127.40676279380756,삼일교회,36.32432252575304,127.4102036376972,서대전초교삼거리
1840006600,1840002900,1840003000,계룡로,50,30,36.32432252575304,127.4102036376972,서대전초교삼거리,36.32718196317445,127.40676279380756,삼일교회
1840006700,1840003100,1840003000,계룡로,50,30,36.32861102567753,127.40500744989538,오룡역네거리,36.32718196317445,127.40676279380756,삼일교회
1840006800,1840003000,1840003100,계룡로,50,30,36.32718196317445,127.40676279380756,삼일교회,36.32861102567753,127.40500744989538,오룡역네거리
1840006901,1840003101,1840003100,계룡로,50,30,36.33001886876664,127.40329098054279,대전충신교회,36.32861102567753,127.40500744989538,오룡역네거리
1840006902,1840003200,1840003101,계룡로,50,30,36.33172202498662,127.40121691834915,계룡육교앞네거리,36.33001886876664,127.40329098054279,대전충신교회
1840007001,1840003100,1840003101,계룡로,50,30,36.32861102567753,127.40500744989538,오룡역네거리,36.33001886876664,127.40329098054279,대전충신교회
1840007002,1840003101,1840003200,계룡로,50,30,36.33001886876664,127.40329098054279,대전충신교회,36.33172202498662,127.40121691834915,계룡육교앞네거리
1840024400,1830002302,1830006400,대전로,50,30,36.311712087870944,127.443073823888,천석교,36.31097565031376,127.4430944183586,천석교
1840024500,1830006400,1840010500,대전천서로,25,15,36.31097565031376,127.4430944183586,천석교,36.31468974400462,127.43899598127541,문창교
1840024600,1840010500,1830006400,대전천서로,25,15,36.31468974400462,127.43899598127541,문창교,36.31097565031376,127.4430944183586,천석교
